timestamp,size,variant,method,alpha,model_path,test_acc,train_file,test_file,epochs,batch,val_split
2025-10-19_01-20-53,3_standard,eda,ri,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-ri_a0.4__2025-10-19_01-20-53.keras,0.783256880733945,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_ri_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-21-20,3_standard,eda,ri,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-ri_a0.5__2025-10-19_01-21-20.keras,0.7844036697247706,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_ri_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_01-21-51,3_standard,eda,rd,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rd_a0.1__2025-10-19_01-21-51.keras,0.7775229357798165,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rd_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,10,256,0.1
2025-10-19_01-22-16,3_standard,eda,rd,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rd_a0.2__2025-10-19_01-22-16.keras,0.75,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rd_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,6,256,0.1
2025-10-19_01-22-44,3_standard,eda,rd,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rd_a0.3__2025-10-19_01-22-43.keras,0.7706422018348624,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rd_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-23-13,3_standard,eda,rd,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rd_a0.4__2025-10-19_01-23-13.keras,0.7488532110091743,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rd_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-23-39,3_standard,eda,rd,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rd_a0.5__2025-10-19_01-23-39.keras,0.7660550458715596,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rd_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_01-24-11,3_standard,eda,rs,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rs_a0.1__2025-10-19_01-24-11.keras,0.768348623853211,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rs_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-24-39,3_standard,eda,rs,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rs_a0.2__2025-10-19_01-24-39.keras,0.7694954128440367,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rs_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-25-06,3_standard,eda,rs,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rs_a0.3__2025-10-19_01-25-06.keras,0.8004587155963303,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rs_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_01-25-33,3_standard,eda,rs,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rs_a0.4__2025-10-19_01-25-33.keras,0.8004587155963303,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rs_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_01-26-03,3_standard,eda,rs,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-3_standard__lstm__eda-rs_a0.5__2025-10-19_01-26-03.keras,0.7844036697247706,/content/drive/MyDrive/EDA_Project/size_data_f1/3_standard/sst2/train_rs_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-26-23,4_full,baseline,None,None,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__baseline__2025-10-19_01-26-23.keras,0.7855504587155964,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_orig.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-27-16,4_full,eda,sr,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-sr_a0.1__2025-10-19_01-27-16.keras,0.768348623853211,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_sr_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,10,256,0.1
2025-10-19_01-28-01,4_full,eda,sr,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-sr_a0.2__2025-10-19_01-28-01.keras,0.7614678899082569,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_sr_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-28-47,4_full,eda,sr,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-sr_a0.3__2025-10-19_01-28-47.keras,0.7511467889908257,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_sr_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-29-26,4_full,eda,sr,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-sr_a0.4__2025-10-19_01-29-26.keras,0.7763761467889908,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_sr_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,6,256,0.1
2025-10-19_01-30-11,4_full,eda,sr,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-sr_a0.5__2025-10-19_01-30-11.keras,0.7396788990825688,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_sr_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-31-00,4_full,eda,ri,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-ri_a0.1__2025-10-19_01-31-00.keras,0.7901376146788991,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-31-49,4_full,eda,ri,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-ri_a0.2__2025-10-19_01-31-49.keras,0.7993119266055045,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-32-35,4_full,eda,ri,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-ri_a0.3__2025-10-19_01-32-35.keras,0.8084862385321101,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-33-21,4_full,eda,ri,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-ri_a0.4__2025-10-19_01-33-21.keras,0.7993119266055045,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-34-07,4_full,eda,ri,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-ri_a0.5__2025-10-19_01-34-07.keras,0.768348623853211,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-35-03,4_full,eda,rd,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rd_a0.1__2025-10-19_01-35-03.keras,0.7694954128440367,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,11,256,0.1
2025-10-19_01-35-45,4_full,eda,rd,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rd_a0.2__2025-10-19_01-35-45.keras,0.7740825688073395,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_01-36-33,4_full,eda,rd,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rd_a0.3__2025-10-19_01-36-33.keras,0.7568807339449541,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-37-21,4_full,eda,rd,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rd_a0.4__2025-10-19_01-37-21.keras,0.7603211009174312,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-38-05,4_full,eda,rd,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rd_a0.5__2025-10-19_01-38-05.keras,0.768348623853211,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-38-50,4_full,eda,rs,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rs_a0.1__2025-10-19_01-38-50.keras,0.7855504587155964,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-39-39,4_full,eda,rs,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rs_a0.2__2025-10-19_01-39-39.keras,0.7958715596330275,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-40-24,4_full,eda,rs,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rs_a0.3__2025-10-19_01-40-24.keras,0.7694954128440367,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_01-41-13,4_full,eda,rs,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rs_a0.4__2025-10-19_01-41-13.keras,0.7993119266055045,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_01-42-09,4_full,eda,rs,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__lstm__eda-rs_a0.5__2025-10-19_01-42-09.keras,0.8004587155963303,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,11,256,0.1
